timestamp,open,high,low,close,volume
2025-11-03 17:40:00,3660.89,3667.0,3656.35,3663.05,2248.7649
2025-11-03 17:45:00,3663.05,3682.35,3662.72,3675.86,5377.9192
2025-11-03 17:50:00,3675.85,3676.22,3659.09,3659.69,2237.3067
2025-11-03 17:55:00,3659.69,3668.26,3658.28,3666.84,1295.2405
2025-11-03 18:00:00,3666.84,3673.5,3659.63,3665.72,3987.7809
2025-11-03 18:05:00,3665.72,3667.28,3657.69,3665.15,1665.4669
2025-11-03 18:10:00,3665.15,3670.69,3654.4,3659.15,2562.7535
2025-11-03 18:15:00,3659.16,3664.63,3656.41,3663.01,1894.6532
2025-11-03 18:20:00,3663.01,3667.03,3660.24,3661.09,913.9913
2025-11-03 18:25:00,3661.09,3663.87,3650.38,3652.11,1141.2623
2025-11-03 18:30:00,3652.11,3658.0,3650.16,3652.05,692.6221
2025-11-03 18:35:00,3652.05,3656.15,3649.04,3649.92,851.575
2025-11-03 18:40:00,3649.92,3651.06,3638.1,3641.02,1702.0431
2025-11-03 18:45:00,3641.02,3646.0,3634.38,3639.74,1947.4502
2025-11-03 18:50:00,3639.73,3647.95,3636.59,3638.36,765.0801
2025-11-03 18:55:00,3638.37,3639.52,3630.82,3632.45,804.796
2025-11-03 19:00:00,3632.45,3636.25,3622.85,3624.46,4508.1867
2025-11-03 19:05:00,3624.46,3631.15,3620.49,3626.41,3484.3109
2025-11-03 19:10:00,3626.4,3633.91,3624.05,3632.94,1194.6624
2025-11-03 19:15:00,3632.95,3647.95,3630.82,3633.25,2527.7662
2025-11-03 19:20:00,3633.26,3644.27,3625.86,3627.86,2039.3824
2025-11-03 19:25:00,3627.86,3632.06,3623.4,3624.09,1233.9046
2025-11-03 19:30:00,3624.09,3632.93,3623.93,3628.0,1076.142
2025-11-03 19:35:00,3628.0,3635.47,3625.41,3634.7,885.3523
2025-11-03 19:40:00,3634.7,3639.58,3626.87,3638.59,1159.2388
2025-11-03 19:45:00,3638.6,3649.04,3638.6,3642.74,1334.312
2025-11-03 19:50:00,3642.74,3643.8,3632.25,3636.11,1287.6825
2025-11-03 19:55:00,3636.12,3642.18,3629.51,3631.5,785.3853
2025-11-03 20:00:00,3631.5,3636.69,3629.82,3635.63,799.9144
2025-11-03 20:05:00,3635.63,3636.36,3613.9,3617.79,2438.8272
2025-11-03 20:10:00,3617.78,3621.05,3608.0,3609.01,1504.1837
2025-11-03 20:15:00,3609.0,3613.32,3603.4,3609.44,2212.8701
2025-11-03 20:20:00,3609.43,3614.73,3594.94,3597.69,2594.2734
2025-11-03 20:25:00,3597.68,3605.5,3595.53,3602.46,1452.9869
2025-11-03 20:30:00,3602.46,3616.7,3602.23,3603.62,2496.9755
2025-11-03 20:35:00,3603.63,3606.71,3598.52,3603.5,888.215
2025-11-03 20:40:00,3603.5,3603.92,3590.4,3593.15,1439.5057
2025-11-03 20:45:00,3593.16,3596.8,3584.51,3594.09,2910.1576
2025-11-03 20:50:00,3594.1,3595.35,3575.0,3577.54,3686.2349
2025-11-03 20:55:00,3577.53,3590.0,3562.74,3587.97,8993.4686
2025-11-03 21:00:00,3587.96,3613.31,3584.53,3607.19,3205.291
2025-11-03 21:05:00,3607.19,3615.44,3593.88,3593.88,2339.624
2025-11-03 21:10:00,3593.89,3599.62,3591.72,3593.49,1296.5554
2025-11-03 21:15:00,3593.5,3596.99,3558.82,3582.14,5729.0738
2025-11-03 21:20:00,3582.14,3604.59,3573.5,3588.5,3029.4916
2025-11-03 21:25:00,3588.49,3589.35,3575.16,3587.82,2820.5528
2025-11-03 21:30:00,3587.83,3599.84,3578.21,3599.03,1705.5626
2025-11-03 21:35:00,3599.02,3605.66,3593.69,3596.56,1644.1154
2025-11-03 21:40:00,3596.56,3602.25,3593.4,3600.4,1304.189
2025-11-03 21:45:00,3600.39,3603.5,3591.66,3593.74,1373.5008
2025-11-03 21:50:00,3593.74,3601.51,3592.35,3599.82,630.6714
2025-11-03 21:55:00,3599.81,3602.38,3595.84,3602.06,842.0818
2025-11-03 22:00:00,3602.06,3603.7,3588.44,3591.69,2091.6556
2025-11-03 22:05:00,3591.69,3599.55,3590.98,3598.49,1074.4668
2025-11-03 22:10:00,3598.49,3598.78,3582.33,3591.41,1705.3364
2025-11-03 22:15:00,3591.41,3598.53,3590.07,3595.83,1104.7445
2025-11-03 22:20:00,3595.84,3601.0,3586.67,3593.15,1721.2272
2025-11-03 22:25:00,3593.14,3593.15,3579.44,3579.45,1267.8952
2025-11-03 22:30:00,3579.44,3579.88,3560.3,3576.89,3387.6528
2025-11-03 22:35:00,3576.89,3592.91,3573.64,3583.2,1918.1
2025-11-03 22:40:00,3583.21,3593.88,3582.78,3586.37,1332.5033
2025-11-03 22:45:00,3586.38,3602.0,3585.73,3601.21,1335.5849
2025-11-03 22:50:00,3601.2,3601.21,3591.07,3593.24,1101.3594
2025-11-03 22:55:00,3593.23,3593.23,3585.0,3590.21,1520.7468
2025-11-03 23:00:00,3590.22,3590.22,3566.33,3568.94,2325.4236
2025-11-03 23:05:00,3568.94,3581.51,3568.93,3580.12,1353.7771
2025-11-03 23:10:00,3580.13,3584.5,3576.14,3577.66,1171.9357
2025-11-03 23:15:00,3577.66,3584.34,3576.5,3581.83,723.4634
2025-11-03 23:20:00,3581.83,3589.82,3581.07,3588.33,911.4183
2025-11-03 23:25:00,3588.32,3593.37,3588.07,3592.24,776.8791
2025-11-03 23:30:00,3592.24,3600.69,3591.35,3599.61,1348.3678
2025-11-03 23:35:00,3599.62,3605.0,3597.9,3602.83,1107.9315
2025-11-03 23:40:00,3602.83,3605.77,3597.64,3601.17,1195.0741
2025-11-03 23:45:00,3601.18,3604.31,3595.36,3599.07,759.9391
2025-11-03 23:50:00,3599.07,3602.46,3595.53,3601.47,553.3724
2025-11-03 23:55:00,3601.47,3606.76,3601.35,3603.83,1055.9319
2025-11-04 00:00:00,3603.84,3604.38,3597.27,3597.36,1065.0669
2025-11-04 00:05:00,3597.37,3604.88,3593.53,3599.93,1226.8339
2025-11-04 00:10:00,3599.93,3601.07,3594.62,3597.21,1342.6831
2025-11-04 00:15:00,3597.21,3603.12,3593.82,3596.04,1679.7598
2025-11-04 00:20:00,3596.04,3597.45,3579.64,3579.93,1588.7393
2025-11-04 00:25:00,3579.92,3580.41,3567.27,3568.09,2410.3451
2025-11-04 00:30:00,3568.09,3599.5,3568.09,3595.3,3335.5554
2025-11-04 00:35:00,3595.29,3630.99,3595.29,3628.53,7275.7653
2025-11-04 00:40:00,3628.53,3636.47,3625.31,3629.34,5182.7943
2025-11-04 00:45:00,3629.34,3631.52,3623.25,3630.14,1231.8322
2025-11-04 00:50:00,3630.13,3630.14,3618.58,3619.77,1315.4448
2025-11-04 00:55:00,3619.76,3619.76,3609.86,3618.13,1773.4042
2025-11-04 01:00:00,3618.14,3621.83,3610.78,3611.24,1164.2744
2025-11-04 01:05:00,3611.26,3625.0,3607.08,3620.69,1859.1232
2025-11-04 01:10:00,3620.7,3624.98,3618.76,3621.83,1018.009
2025-11-04 01:15:00,3621.83,3627.18,3619.24,3626.29,918.8018
2025-11-04 01:20:00,3626.29,3644.0,3626.29,3634.9,3827.6767
2025-11-04 01:25:00,3634.9,3637.96,3626.31,3629.38,1368.4154
2025-11-04 01:30:00,3629.39,3640.87,3627.24,3640.42,1600.9293
2025-11-04 01:35:00,3640.41,3654.54,3635.68,3648.32,4019.7672
2025-11-04 01:40:00,3648.33,3649.0,3643.43,3643.44,1629.5006
2025-11-04 01:45:00,3643.44,3644.49,3635.63,3635.64,1345.5245
2025-11-04 01:50:00,3635.63,3642.68,3630.55,3642.51,1374.6037
2025-11-04 01:55:00,3642.51,3648.73,3642.08,3644.58,1297.1514
2025-11-04 02:00:00,3644.58,3644.58,3633.83,3634.03,863.7184
2025-11-04 02:05:00,3634.03,3643.37,3632.03,3643.05,801.9188
2025-11-04 02:10:00,3643.06,3647.38,3640.23,3644.11,1083.2463
2025-11-04 02:15:00,3644.12,3646.36,3638.4,3646.35,788.1043
2025-11-04 02:20:00,3646.36,3648.73,3641.75,3643.15,1133.566
2025-11-04 02:25:00,3643.15,3644.27,3633.47,3635.16,1055.8424
2025-11-04 02:30:00,3635.15,3637.44,3627.24,3632.71,1788.0246
2025-11-04 02:35:00,3632.71,3640.11,3630.82,3637.19,909.3046
2025-11-04 02:40:00,3637.19,3639.99,3625.63,3629.69,1963.9644
2025-11-04 02:45:00,3629.69,3629.69,3619.0,3623.32,1354.99
2025-11-04 02:50:00,3623.33,3631.54,3623.32,3630.79,1299.524
2025-11-04 02:55:00,3630.78,3632.59,3626.1,3626.1,1010.2614
2025-11-04 03:00:00,3626.1,3644.06,3625.85,3634.5,3265.3206
2025-11-04 03:05:00,3634.5,3634.5,3621.04,3631.67,1726.2322
2025-11-04 03:10:00,3631.67,3647.68,3629.75,3646.77,2226.6768
2025-11-04 03:15:00,3646.77,3650.19,3640.0,3641.82,1945.3668
2025-11-04 03:20:00,3641.82,3645.0,3637.22,3641.0,1066.3941
2025-11-04 03:25:00,3641.0,3648.27,3641.0,3646.19,1549.1076
2025-11-04 03:30:00,3646.19,3648.28,3638.05,3648.12,2287.6727
2025-11-04 03:35:00,3648.13,3651.17,3643.97,3648.92,1407.0987
2025-11-04 03:40:00,3648.92,3651.26,3646.43,3649.37,644.0619
2025-11-04 03:45:00,3649.37,3650.11,3642.08,3642.16,1034.2536
2025-11-04 03:50:00,3642.15,3646.21,3639.61,3646.01,735.7483
2025-11-04 03:55:00,3646.0,3648.87,3642.29,3642.29,680.6867
2025-11-04 04:00:00,3642.3,3646.69,3639.65,3646.16,1996.4611
2025-11-04 04:05:00,3646.16,3647.73,3640.0,3644.12,943.7961
2025-11-04 04:10:00,3644.12,3647.95,3643.91,3646.22,851.9253
2025-11-04 04:15:00,3646.21,3646.21,3635.16,3640.8,1299.5151
2025-11-04 04:20:00,3640.8,3643.89,3637.69,3639.71,959.5585
2025-11-04 04:25:00,3639.71,3639.71,3634.46,3637.67,870.9445
2025-11-04 04:30:00,3637.68,3644.18,3636.34,3636.6,1178.5126
2025-11-04 04:35:00,3636.59,3636.96,3626.53,3631.9,2405.263
2025-11-04 04:40:00,3631.89,3633.86,3626.78,3628.08,2328.6704
2025-11-04 04:45:00,3628.08,3631.48,3621.56,3623.5,3460.6465
2025-11-04 04:50:00,3623.5,3628.92,3621.55,3622.9,1706.5104
2025-11-04 04:55:00,3622.89,3626.39,3620.81,3625.16,1824.4948
2025-11-04 05:00:00,3625.16,3626.02,3620.3,3620.64,1651.795
2025-11-04 05:05:00,3620.67,3628.35,3619.59,3628.34,1852.9315
2025-11-04 05:10:00,3628.34,3631.5,3624.54,3626.93,2133.5482
2025-11-04 05:15:00,3626.94,3627.74,3600.02,3605.61,4531.8361
2025-11-04 05:20:00,3605.62,3606.21,3561.41,3571.99,10535.5277
2025-11-04 05:25:00,3572.0,3582.36,3557.91,3562.45,7978.2618
2025-11-04 05:30:00,3562.45,3562.45,3518.0,3527.21,25007.68
2025-11-04 05:35:00,3527.22,3550.96,3523.33,3537.97,7988.6882
2025-11-04 05:40:00,3537.97,3546.01,3520.01,3520.36,6087.2532
2025-11-04 05:45:00,3520.36,3527.81,3504.14,3511.84,16825.5468
2025-11-04 05:50:00,3511.84,3524.18,3506.62,3507.92,9287.6262
2025-11-04 05:55:00,3507.92,3513.02,3485.2,3492.08,23271.4176
2025-11-04 06:00:00,3492.09,3512.95,3487.37,3508.54,9134.7478
2025-11-04 06:05:00,3508.55,3511.31,3478.49,3483.58,8714.6578
2025-11-04 06:10:00,3483.58,3522.31,3480.35,3519.09,11382.1318
2025-11-04 06:15:00,3519.09,3562.27,3518.08,3542.34,19951.8043
2025-11-04 06:20:00,3542.33,3550.0,3528.15,3528.52,7559.0675
2025-11-04 06:25:00,3528.51,3535.96,3527.05,3533.81,4084.8469
2025-11-04 06:30:00,3533.81,3533.81,3518.01,3529.06,4068.611
2025-11-04 06:35:00,3529.06,3530.86,3506.01,3506.01,4329.3626
2025-11-04 06:40:00,3506.0,3509.56,3503.0,3503.25,3652.612
2025-11-04 06:45:00,3503.25,3511.89,3502.53,3505.43,4741.3209
2025-11-04 06:50:00,3505.43,3515.04,3500.76,3504.8,4256.3214
2025-11-04 06:55:00,3504.8,3515.0,3503.86,3512.41,1865.914
2025-11-04 07:00:00,3512.41,3514.1,3480.79,3491.5,8944.3798
2025-11-04 07:05:00,3491.51,3505.37,3483.14,3495.69,5042.6842
2025-11-04 07:10:00,3495.69,3500.33,3485.57,3493.68,3200.9754
2025-11-04 07:15:00,3493.69,3520.63,3489.59,3501.27,11259.6371
2025-11-04 07:20:00,3501.28,3503.17,3493.74,3493.79,3464.4652
2025-11-04 07:25:00,3493.79,3509.16,3483.19,3483.97,9600.2216
2025-11-04 07:30:00,3483.97,3495.2,3482.7,3490.08,3145.1219
2025-11-04 07:35:00,3490.54,3506.24,3490.0,3504.57,3209.0209
2025-11-04 07:40:00,3504.58,3505.42,3474.1,3480.75,9773.9668
2025-11-04 07:45:00,3480.76,3486.33,3474.85,3477.72,5702.5721
2025-11-04 07:50:00,3477.72,3493.59,3477.72,3493.25,3167.6173
2025-11-04 07:55:00,3493.25,3495.0,3490.0,3494.56,1626.3058
2025-11-04 08:00:00,3494.56,3496.0,3481.4,3485.0,3435.5169
2025-11-04 08:05:00,3485.0,3487.5,3475.0,3476.34,6112.4741
2025-11-04 08:10:00,3476.34,3484.96,3468.24,3470.12,5710.1956
2025-11-04 08:15:00,3470.12,3473.32,3460.3,3465.43,7851.6585
2025-11-04 08:20:00,3465.43,3498.2,3465.42,3494.69,6526.5211
2025-11-04 08:25:00,3494.68,3497.0,3483.93,3491.05,2119.4446
2025-11-04 08:30:00,3491.05,3512.72,3488.9,3508.17,7389.4284
2025-11-04 08:35:00,3508.16,3510.98,3503.53,3503.64,5529.742
2025-11-04 08:40:00,3503.64,3509.0,3501.72,3506.58,3907.0091
2025-11-04 08:45:00,3506.58,3508.43,3488.5,3498.89,3220.1594
2025-11-04 08:50:00,3498.89,3499.95,3487.1,3490.68,2346.1469
2025-11-04 08:55:00,3490.68,3496.49,3488.65,3495.83,1208.7578
2025-11-04 09:00:00,3495.82,3500.0,3492.89,3497.85,1654.5836
2025-11-04 09:05:00,3497.86,3503.03,3485.35,3492.59,2978.7068
2025-11-04 09:10:00,3492.6,3493.24,3478.16,3486.33,2388.4852
2025-11-04 09:15:00,3486.34,3494.76,3476.4,3488.43,3117.9296
2025-11-04 09:20:00,3488.43,3492.92,3477.97,3482.54,1721.3646
2025-11-04 09:25:00,3482.54,3494.48,3482.01,3490.92,1996.8293
2025-11-04 09:30:00,3490.92,3500.0,3489.51,3495.61,3045.6278
2025-11-04 09:35:00,3495.61,3499.61,3483.5,3493.59,1935.1096
2025-11-04 09:40:00,3493.58,3497.66,3491.78,3493.69,1272.5473
2025-11-04 09:45:00,3493.7,3500.27,3490.02,3492.57,1545.8234
2025-11-04 09:50:00,3492.57,3496.35,3483.5,3484.09,1281.3804
2025-11-04 09:55:00,3484.09,3494.75,3483.0,3492.02,1338.4914
2025-11-04 10:00:00,3492.02,3494.09,3486.55,3486.82,4032.407
2025-11-04 10:05:00,3486.82,3495.14,3486.82,3491.68,1445.9682
2025-11-04 10:10:00,3491.68,3499.05,3489.36,3491.68,1073.2777
2025-11-04 10:15:00,3491.69,3502.0,3491.68,3496.4,1399.8812
2025-11-04 10:20:00,3496.4,3499.5,3487.58,3489.78,1411.1036
2025-11-04 10:25:00,3489.78,3497.48,3481.04,3485.29,3083.0232
2025-11-04 10:30:00,3485.29,3492.99,3480.62,3487.09,1998.2348
2025-11-04 10:35:00,3487.09,3489.72,3473.69,3488.41,3557.2678
2025-11-04 10:40:00,3488.4,3494.01,3481.52,3482.44,2982.7741
2025-11-04 10:45:00,3482.44,3485.49,3475.57,3476.97,1313.6049
2025-11-04 10:50:00,3476.97,3481.27,3473.5,3477.5,1510.9902
2025-11-04 10:55:00,3477.49,3486.1,3474.22,3485.74,4042.745
2025-11-04 11:00:00,3485.74,3501.71,3483.84,3495.81,7964.1854
2025-11-04 11:05:00,3495.8,3513.01,3495.22,3513.0,14534.4622
2025-11-04 11:10:00,3513.01,3514.96,3509.01,3513.0,12877.521
2025-11-04 11:15:00,3513.0,3525.01,3507.62,3515.98,4478.8147
2025-11-04 11:20:00,3515.97,3525.63,3513.54,3518.01,2503.2059
2025-11-04 11:25:00,3518.01,3518.45,3507.83,3509.86,2950.7826
2025-11-04 11:30:00,3509.85,3514.07,3507.59,3510.5,1666.7152
2025-11-04 11:35:00,3510.49,3522.91,3510.13,3520.85,1910.4969
2025-11-04 11:40:00,3520.86,3522.06,3514.9,3521.8,1195.3301
2025-11-04 11:45:00,3521.79,3524.45,3516.41,3517.33,1280.9115
2025-11-04 11:50:00,3517.33,3523.35,3517.31,3520.44,1198.3308
2025-11-04 11:55:00,3520.45,3534.0,3518.72,3529.52,2373.6224
2025-11-04 12:00:00,3529.53,3530.04,3522.45,3526.13,1357.9142
2025-11-04 12:05:00,3526.12,3532.28,3519.84,3523.74,2403.7909
2025-11-04 12:10:00,3523.75,3523.75,3514.09,3517.66,1611.1683
2025-11-04 12:15:00,3517.67,3517.72,3504.21,3512.94,3703.2858
2025-11-04 12:20:00,3512.93,3517.74,3504.37,3504.37,1281.7303
2025-11-04 12:25:00,3504.37,3512.81,3503.41,3509.29,1824.4886
2025-11-04 12:30:00,3509.28,3510.8,3503.13,3504.67,1002.6927
2025-11-04 12:35:00,3504.67,3505.87,3495.58,3498.91,5941.5755
2025-11-04 12:40:00,3498.92,3504.49,3498.57,3504.31,1087.6106
2025-11-04 12:45:00,3504.3,3511.03,3501.31,3510.51,1945.7124
2025-11-04 12:50:00,3510.51,3513.99,3507.54,3512.03,1485.7189
2025-11-04 12:55:00,3512.03,3513.74,3508.98,3511.51,2356.4278
2025-11-04 13:00:00,3511.51,3515.21,3505.81,3509.42,3099.28
2025-11-04 13:05:00,3509.42,3512.49,3506.33,3509.88,2921.7073
2025-11-04 13:10:00,3509.87,3520.01,3508.64,3515.58,4919.0291
2025-11-04 13:15:00,3515.59,3520.62,3514.04,3518.87,2279.0023
2025-11-04 13:20:00,3518.87,3519.23,3507.79,3508.33,3316.2475
2025-11-04 13:25:00,3508.32,3508.42,3493.81,3499.66,5349.3038
2025-11-04 13:30:00,3499.66,3513.39,3498.0,3512.25,3855.026
2025-11-04 13:35:00,3512.28,3523.52,3512.28,3519.5,4714.2406
2025-11-04 13:40:00,3519.49,3522.07,3512.91,3515.12,2326.2076
2025-11-04 13:45:00,3515.13,3519.14,3507.5,3508.04,2858.1209
2025-11-04 13:50:00,3508.03,3515.53,3506.48,3513.67,2706.9382
2025-11-04 13:55:00,3513.66,3515.0,3507.0,3507.37,2742.0701
2025-11-04 14:00:00,3507.37,3507.48,3495.31,3501.79,3647.1714
2025-11-04 14:05:00,3501.8,3512.96,3501.8,3510.45,2596.8766
2025-11-04 14:10:00,3510.46,3511.3,3502.75,3502.75,1997.4805
2025-11-04 14:15:00,3502.75,3510.6,3499.0,3505.44,2408.5343
2025-11-04 14:20:00,3505.44,3505.67,3495.1,3496.3,3318.2397
2025-11-04 14:25:00,3496.3,3499.99,3493.49,3499.3,1966.4961
2025-11-04 14:30:00,3499.3,3508.51,3487.4,3494.5,5680.4013
2025-11-04 14:35:00,3494.49,3502.16,3474.0,3481.67,9045.9307
2025-11-04 14:40:00,3481.6,3527.57,3477.53,3526.42,11121.9596
2025-11-04 14:45:00,3526.41,3544.78,3522.06,3536.68,6072.3502
2025-11-04 14:50:00,3536.68,3562.49,3534.5,3555.01,7792.7238
2025-11-04 14:55:00,3555.01,3563.14,3549.7,3555.94,5491.8049
2025-11-04 15:00:00,3555.97,3580.0,3555.97,3573.98,9000.6252
2025-11-04 15:05:00,3573.98,3578.49,3552.06,3558.09,5237.4573
2025-11-04 15:10:00,3558.1,3562.07,3543.61,3543.62,3692.7066
2025-11-04 15:15:00,3543.63,3586.38,3543.63,3582.38,5675.2911
2025-11-04 15:20:00,3582.38,3587.66,3566.84,3573.46,5845.1564
2025-11-04 15:25:00,3573.47,3581.98,3562.27,3564.02,5400.7554
2025-11-04 15:30:00,3564.02,3564.02,3550.7,3560.68,4038.0526
2025-11-04 15:35:00,3560.67,3562.19,3548.29,3552.63,1386.2635
2025-11-04 15:40:00,3552.63,3554.96,3544.36,3550.36,1528.5909
2025-11-04 15:45:00,3550.36,3550.37,3526.24,3526.99,4857.9617
2025-11-04 15:50:00,3526.99,3527.82,3496.05,3513.86,4625.853
2025-11-04 15:55:00,3513.86,3516.3,3496.0,3507.58,4790.0455
2025-11-04 16:00:00,3507.59,3520.58,3507.1,3511.71,2165.7281
2025-11-04 16:05:00,3511.71,3512.64,3500.0,3501.49,2279.8837
2025-11-04 16:10:00,3501.49,3505.55,3482.97,3495.45,5172.0686
2025-11-04 16:15:00,3495.46,3501.01,3485.55,3486.49,2418.412
2025-11-04 16:20:00,3486.49,3486.49,3458.0,3466.66,8826.3963
2025-11-04 16:25:00,3466.67,3481.68,3464.77,3477.17,3452.1372
2025-11-04 16:30:00,3477.17,3489.68,3472.92,3475.32,3302.0229
2025-11-04 16:35:00,3475.31,3479.02,3460.0,3470.2,3476.2894
2025-11-04 16:40:00,3470.2,3471.01,3458.0,3459.22,9233.2287
2025-11-04 16:45:00,3459.22,3466.6,3445.82,3447.58,11227.7433
2025-11-04 16:50:00,3447.58,3448.96,3428.14,3448.8,11324.9691
2025-11-04 16:55:00,3448.79,3451.26,3425.53,3429.62,4629.7484
